Element;Messstation;Datum;Wert;Einheit;Geo-Breite (Grad);Geo-Länge (Grad);Höhe (m);Sensorhöhe (m);Erstellungsdatum;Copyright;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-17;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-18;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-19;84,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-20;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-21;83,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-22;84,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-23;96,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-24;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-25;80,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-26;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-27;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-28;85,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-29;82,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-30;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-10-31;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-01;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-02;97,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-03;87,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-04;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-05;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-06;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-07;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-08;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-09;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-10;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-11;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-12;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-13;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-14;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-15;98,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-16;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-17;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-18;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-19;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-20;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-21;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-22;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-23;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-24;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-25;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-26;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-27;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-28;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-29;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-11-30;86,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-01;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-02;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-03;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-04;82,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-05;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-06;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-07;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-08;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-09;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-10;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-11;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-12;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-13;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-14;96,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-15;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-16;87,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-17;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-18;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-19;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-20;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-21;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-22;85,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-23;98,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-24;96,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-25;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-26;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-27;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-28;97,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-29;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-30;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1952-12-31;85,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-01;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-02;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-03;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-04;82,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-05;82,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-06;85,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-07;87,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-08;85,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-09;94,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-10;87,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-11;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-12;96,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-13;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-14;87,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-15;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-16;99,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-17;97,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-18;97,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-19;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-20;97,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-21;97,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-22;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-23;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-24;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-25;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-26;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-27;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-28;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-29;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-30;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-01-31;83,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-01;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-02;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-03;82,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-04;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-05;84,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-06;84,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-07;85,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-08;76,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-09;85,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-10;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-11;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-12;81,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-13;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-14;87,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-15;84,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-16;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-17;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-18;96,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-19;98,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-20;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-21;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-22;92,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-23;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-24;98,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-25;86,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-26;83,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-27;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-02-28;96,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-01;90,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-02;93,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-03;91,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-04;96,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-05;87,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-06;86,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-07;81,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-08;89,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-09;80,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-10;80,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-11;95,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-12;81,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-13;79,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-14;66,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-15;47,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-16;42,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-17;70,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-18;72,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-19;65,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-20;63,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
Relative Luftfeuchte;Hamburg-Fuhlsbüttel;1953-03-21;88,0;%;53,638;9,9994;13;keine Daten vorhanden;2016-09-25;© Deutscher Wetterdienst 2016;
